FULL_NAME,PLAYER_ID,SEASON_ID,RANK_PG_EFF,EFF_CHANGE,TARGET,TEAM_ABBREVIATION,PLAYER_AGE,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,POSITION
Jason Richardson,2202,2008-09,64,-2,FALSE,TOT,28,72,33.5,6.5,13.5,0.477,1.8,4.5,0.397,2.1,2.8,0.769,1.1,3.4,4.4,2,1.1,0.4,1.3,2,16.8,SG
Jason Richardson,2202,2009-10,66,-24,FALSE,PHX,29,79,31.5,6,12.6,0.474,2,5.1,0.393,1.7,2.3,0.739,1,4.1,5.1,1.8,0.8,0.4,1.2,2.1,15.7,SG
Shane Battier,2203,2001-02,70,-19,FALSE,MEM,23,78,39.7,5.3,12.3,0.429,1.3,3.5,0.373,2.5,3.6,0.7,2.3,3.1,5.4,2.8,1.6,1,2,2.8,14.4,SF
Shane Battier,2203,2002-03,89,-31,FALSE,MEM,24,78,30.5,3.5,7.3,0.483,1.1,2.8,0.398,1.5,1.9,0.828,1.6,2.8,4.4,1.3,1.3,1.1,0.9,2.7,9.7,SF
Shane Battier,2203,2003-04,120,27,FALSE,MEM,25,79,24.6,3.1,6.9,0.446,0.8,2.4,0.349,1.5,2.1,0.732,1.3,2.5,3.8,1.3,1.3,0.7,0.7,2.4,8.5,SF
Shane Battier,2203,2004-05,93,14,FALSE,MEM,26,80,31.5,3.4,7.7,0.442,0.9,2.2,0.395,2.3,2.9,0.789,2,3.2,5.2,1.6,1.1,1,0.9,2.5,9.9,SF
Shane Battier,2203,2005-06,79,-23,FALSE,MEM,27,81,35.1,3.7,7.7,0.488,0.8,2,0.394,1.8,2.6,0.707,2,3.3,5.3,1.7,1.1,1.4,1.1,2.8,10.1,SF
Shane Battier,2203,2006-07,102,-4,FALSE,HOU,28,82,36.4,3.6,8,0.446,1.9,4.5,0.421,1.1,1.4,0.779,0.8,3.3,4.1,2.1,1,0.7,0.9,2.3,10.1,SF
Shane Battier,2203,2007-08,106,-19,FALSE,HOU,29,80,36.3,3.3,7.7,0.428,1.7,4.6,0.377,0.9,1.3,0.743,1.6,3.5,5.1,1.9,1,1.1,1,2.5,9.3,SF
Shane Battier,2203,2008-09,125,7,FALSE,HOU,30,60,33.9,2.4,5.9,0.41,1.5,4,0.384,0.9,1.1,0.821,0.9,3.9,4.8,2.3,0.8,0.9,0.8,1.9,7.3,SF
Shane Battier,2203,2009-10,118,1,FALSE,HOU,31,67,32.4,2.7,6.7,0.398,1.5,4.2,0.362,1.1,1.6,0.726,1.1,3.6,4.7,2.4,0.8,1.1,1,2.1,8,SF
Shane Battier,2203,2010-11,117,-56,FALSE,TOT,32,82,29,2.8,6.2,0.45,1.2,3.3,0.382,0.8,1.1,0.688,1.1,3.5,4.5,2.3,0.8,1,1,1.9,7.6,SF
Shane Battier,2203,2011-12,173,5,FALSE,MIA,33,65,23.1,1.7,4.5,0.387,1,2.8,0.339,0.4,0.6,0.622,0.9,1.5,2.4,1.3,1,0.5,0.6,1.6,4.8,SF
Shane Battier,2203,2012-13,168,-75,TRUE,MIA,34,72,24.8,2.1,5,0.42,1.9,4.4,0.43,0.4,0.5,0.842,0.5,1.8,2.3,1,0.6,0.8,0.5,2.1,6.6,SF
Shane Battier,2203,2013-14,243,62,FALSE,MIA,35,73,20.1,1.4,3.8,0.382,1,2.9,0.348,0.2,0.3,0.652,0.5,1.4,1.9,0.9,0.7,0.5,0.3,1.7,4.1,SF
Joe Johnson,2207,2001-02,149,8,FALSE,TOT,21,77,24.9,3.3,7.6,0.43,0.5,1.7,0.292,0.5,0.7,0.774,1,2.4,3.3,2.3,0.8,0.3,0.9,1.5,7.5,SG
Joe Johnson,2207,2002-03,141,75,FALSE,PHX,22,82,27.5,3.9,9.7,0.397,0.9,2.5,0.366,1.2,1.5,0.774,0.7,2.5,3.2,2.6,0.8,0.2,1.3,1.7,9.8,SG
Joe Johnson,2207,2003-04,66,17,FALSE,PHX,23,82,40.6,6.8,15.7,0.43,1,3.3,0.305,2.1,2.8,0.75,1,3.7,4.7,4.4,1.1,0.3,2.4,2.2,16.7,SG
Joe Johnson,2207,2004-05,49,17,FALSE,PHX,24,82,39.5,6.6,14.4,0.461,2.2,4.5,0.478,1.6,2.2,0.75,1.5,3.7,5.1,3.5,1,0.3,1.8,2,17.1,SG
Joe Johnson,2207,2005-06,32,-5,FALSE,ATL,25,82,40.7,7.7,17,0.453,1.6,4.4,0.356,3.2,4,0.791,1.2,2.9,4.1,6.5,1.3,0.4,3.3,2.3,20.2,SG
Joe Johnson,2207,2006-07,37,-3,FALSE,ATL,26,57,41.4,9.4,20,0.471,2.1,5.5,0.381,4.1,5.5,0.748,0.9,3.3,4.2,4.4,1.1,0.2,3.1,2,25,SG
Joe Johnson,2207,2007-08,40,11,FALSE,ATL,27,82,40.8,7.9,18.3,0.432,2.1,5.4,0.381,3.9,4.6,0.834,1,3.5,4.5,5.8,1,0.2,2.7,2,21.7,SG
Joe Johnson,2207,2008-09,29,-7,FALSE,ATL,28,79,39.5,7.8,18,0.437,1.9,5.2,0.36,3.8,4.6,0.826,0.8,3.6,4.4,5.8,1.1,0.2,2.5,2.2,21.4,SG
Joe Johnson,2207,2009-10,36,-25,FALSE,ATL,29,76,38,8.4,18.2,0.458,1.7,4.6,0.369,2.9,3.5,0.818,1,3.7,4.6,4.9,1.1,0.1,1.9,1.9,21.3,SG
Joe Johnson,2207,2010-11,61,15,FALSE,ATL,30,72,35.5,7.1,16.1,0.443,1.2,4.2,0.297,2.7,3.4,0.802,0.8,3.2,4,4.7,0.7,0.1,2,1.8,18.2,SG
Joe Johnson,2207,2011-12,46,-44,FALSE,ATL,31,60,35.4,7.1,15.5,0.454,2.1,5.4,0.388,2.6,3.1,0.849,0.9,2.8,3.7,3.9,0.8,0.2,1.9,1.3,18.8,SG
Joe Johnson,2207,2012-13,90,-1,FALSE,BKN,32,72,36.7,6.2,14.6,0.423,2.1,5.5,0.375,1.8,2.2,0.82,0.7,2.3,3,3.5,0.7,0.2,1.7,1.4,16.3,SG
Joe Johnson,2207,2013-14,91,17,FALSE,BKN,33,79,32.6,5.8,12.9,0.454,2.1,5.1,0.401,2,2.5,0.815,0.6,2.8,3.4,2.7,0.6,0.1,1.5,1.6,15.8,SG
Joe Johnson,2207,2014-15,74,-38,FALSE,BKN,34,80,34.9,5.6,12.8,0.435,1.5,4.2,0.359,1.8,2.2,0.801,0.7,4.1,4.8,3.7,0.7,0.2,1.7,1.5,14.4,SG
Joe Johnson,2207,2015-16,112,-62,TRUE,TOT,35,81,33.4,4.7,10.6,0.439,1.5,3.9,0.383,1.5,1.8,0.831,0.6,3,3.6,3.9,0.8,0,2,1.8,12.2,SG
Richard Jefferson,2210,2001-02,133,86,FALSE,NJN,22,79,24.3,3.4,7.5,0.457,0.2,0.7,0.232,2.4,3.4,0.713,1.1,2.6,3.7,1.8,0.8,0.6,1.4,2.7,9.4,SF
Richard Jefferson,2210,2002-03,47,17,FALSE,NJN,23,80,35.9,5.7,11.4,0.501,0.1,0.3,0.25,4.1,5.5,0.743,1.9,4.6,6.4,2.5,1,0.6,2,2.7,15.5,SF
Richard Jefferson,2210,2007-08,55,-5,FALSE,NJN,28,82,39,7.5,16.2,0.466,0.9,2.6,0.362,6.6,8.3,0.798,1.1,3,4.2,3.1,0.9,0.3,2.4,2.7,22.6,SF
Richard Jefferson,2210,2008-09,60,-47,FALSE,MIL,29,82,35.8,6.5,14.9,0.439,1.4,3.6,0.397,5.1,6.3,0.805,0.7,3.9,4.6,2.4,0.8,0.2,2,3.1,19.6,SF
Richard Jefferson,2210,2009-10,107,-16,FALSE,SAS,30,81,31.1,4.5,9.6,0.467,0.7,2.3,0.316,2.6,3.5,0.735,0.7,3.7,4.4,2,0.6,0.5,1.3,2.2,12.3,SF
Richard Jefferson,2210,2010-11,123,-14,FALSE,SAS,31,81,30.4,3.8,7.9,0.474,1.7,3.8,0.44,1.8,2.4,0.759,0.7,3.2,3.8,1.3,0.5,0.4,1.1,2,11,SF
Richard Jefferson,2210,2013-14,172,-74,TRUE,UTA,34,82,27,3.6,8,0.45,1.5,3.7,0.409,1.5,2,0.741,0.2,2.5,2.7,1.6,0.7,0.2,1.1,2,10.1,SF
Richard Jefferson,2210,2014-15,246,-7,FALSE,DAL,35,74,16.8,1.9,4.4,0.444,0.9,2.1,0.426,1.1,1.5,0.684,0.3,2.1,2.5,0.8,0.4,0.1,0.7,1.6,5.8,SF
Richard Jefferson,2210,2015-16,253,14,FALSE,CLE,36,74,17.9,1.9,4.2,0.458,0.9,2.3,0.382,0.8,1.2,0.667,0.2,1.5,1.7,0.8,0.4,0.2,0.6,1.7,5.5,SF
Troy Murphy,2211,2001-02,171,129,FALSE,GSW,22,82,17.7,2.2,5.2,0.421,0,0.1,0.333,1.5,1.9,0.776,1.2,2.7,3.9,0.9,0.4,0.3,1,2.6,5.9,C
Troy Murphy,2211,2004-05,37,-4,FALSE,GSW,25,70,33.9,5.6,13.5,0.414,0.8,2.1,0.399,3.3,4.6,0.73,3.6,7.2,10.8,1.4,0.8,0.5,1.5,2.7,15.4,C
Troy Murphy,2211,2007-08,76,61,FALSE,IND,28,75,28.1,4.2,9.2,0.455,1.3,3.1,0.398,2.6,3.2,0.797,1.4,5.8,7.2,2.2,0.7,0.4,1.3,2.9,12.2,C
Troy Murphy,2211,2008-09,15,-11,TRUE,IND,29,73,34,5,10.5,0.475,2.2,4.9,0.45,2.1,2.5,0.826,2,9.8,11.8,2.4,0.8,0.5,1.6,3.1,14.3,C
Jason Collins,2215,2001-02,173,22,FALSE,NJN,23,77,18.2,1.5,3.6,0.421,0,0,0.5,1.5,2.1,0.701,1.7,2.2,3.9,1.1,0.4,0.6,0.9,2.2,4.5,C
Jason Collins,2215,2002-03,151,25,FALSE,NJN,24,81,23.5,1.7,4.2,0.414,0,0,0,2.2,2.9,0.763,1.7,2.9,4.5,1.1,0.6,0.5,1,3.1,5.7,C
Jason Collins,2215,2003-04,126,4,FALSE,NJN,25,78,28.5,2.1,4.9,0.424,0,0,0,1.7,2.4,0.739,1.8,3.3,5.1,2,0.9,0.7,1.2,3.2,5.9,C
Jason Collins,2215,2004-05,122,-38,TRUE,NJN,26,80,31.8,2.3,5.6,0.412,0,0.1,0.333,1.7,2.6,0.656,1.9,4.2,6.1,1.3,0.9,0.9,1.1,4,6.4,C
Jason Collins,2215,2005-06,160,-34,FALSE,NJN,27,71,26.7,1.5,3.7,0.397,0,0.2,0.25,0.6,1.2,0.512,1.3,3.5,4.8,1,0.6,0.6,0.9,3.5,3.6,C
Jason Collins,2215,2006-07,194,-19,FALSE,NJN,28,80,23,0.7,1.9,0.364,0,0,0,0.7,1.6,0.465,1.1,2.8,4,0.6,0.5,0.5,0.9,3.4,2.1,C
Zach Randolph,2216,2002-03,128,114,FALSE,POR,21,77,16.9,3.4,6.7,0.513,0,0.1,0,1.6,2.1,0.758,1.8,2.6,4.5,0.5,0.5,0.2,0.8,1.8,8.4,PF
Zach Randolph,2216,2005-06,54,36,FALSE,POR,24,74,34.4,7.2,16.6,0.436,0.2,0.7,0.291,3.3,4.6,0.714,2.6,5.4,8,1.9,0.8,0.2,2.2,2.5,18,PF
Zach Randolph,2216,2006-07,18,-26,FALSE,POR,25,68,35.7,8.8,18.9,0.467,0.2,0.7,0.292,5.8,7.1,0.819,2.9,7.2,10.1,2.2,0.8,0.2,3.2,2.7,23.6,PF
Zach Randolph,2216,2009-10,10,1,FALSE,MEM,28,81,37.7,8,16.5,0.488,0.2,0.6,0.288,4.5,5.7,0.778,4.1,7.7,11.7,1.8,1,0.4,2.1,2.8,20.8,PF
Zach Randolph,2216,2012-13,32,4,FALSE,MEM,31,76,34.3,6.2,13.5,0.46,0,0.3,0.087,3,3.9,0.75,4.1,7.2,11.2,1.4,0.8,0.4,2,2.4,15.4,PF
Zach Randolph,2216,2013-14,28,4,FALSE,MEM,32,79,34.2,7.1,15.2,0.467,0,0.3,0.1,3.2,4.3,0.742,3.4,6.7,10.1,2.5,0.7,0.3,2.3,2.7,17.4,PF
Zach Randolph,2216,2014-15,24,-29,TRUE,MEM,33,71,32.4,6.4,13.1,0.487,0.1,0.3,0.35,3.2,4.2,0.765,3.2,7.4,10.5,2.2,1,0.2,2.2,2.5,16.1,PF
Zach Randolph,2216,2015-16,53,-21,FALSE,MEM,34,68,29.7,6.3,13.3,0.475,0.1,0.4,0.231,2.5,3.2,0.796,2.6,5.1,7.8,2.1,0.6,0.2,1.5,2.1,15.3,PF
Zach Randolph,2216,2016-17,74,7,FALSE,MEM,35,73,24.5,5.9,13.2,0.449,0.3,1.3,0.223,1.9,2.6,0.731,2.5,5.7,8.2,1.7,0.5,0.1,1.4,1.9,14.1,PF
Brendan Haywood,2217,2002-03,129,-4,FALSE,WAS,23,81,23.8,2.1,4.2,0.51,0,0,0,1.9,3,0.633,2.4,2.6,5,0.4,0.4,1.5,0.8,2.8,6.2,C
Brendan Haywood,2217,2005-06,113,-13,FALSE,WAS,26,79,23.8,2.8,5.5,0.514,0,0,0,1.7,2.8,0.585,2.5,3.4,5.9,0.6,0.4,1.3,1.2,2.9,7.3,C
Brendan Haywood,2217,2006-07,126,44,FALSE,WAS,27,77,22.6,2.6,4.6,0.558,0,0,0,1.5,2.7,0.548,2.5,3.7,6.2,0.6,0.4,1.1,1.2,2.7,6.6,C
Brendan Haywood,2217,2009-10,55,-117,TRUE,TOT,30,77,30.6,3.6,6.4,0.562,0,0,0,2,3.2,0.62,3.6,5.7,9.3,0.6,0.3,2.1,1.3,2.7,9.1,C
Samuel Dalembert,2223,2003-04,80,-12,FALSE,PHI,24,82,26.8,3.3,6.1,0.541,0,0,0,1.4,2.1,0.644,2.4,5.3,7.6,0.3,0.5,2.3,1,3.3,8,C
Samuel Dalembert,2223,2006-07,55,-7,FALSE,PHI,27,82,30.9,4.3,8,0.541,0,0,0,2,2.7,0.746,2.9,6,8.9,0.8,0.6,1.9,2,3.5,10.7,C
Samuel Dalembert,2223,2007-08,62,-46,FALSE,PHI,28,82,33.2,4.1,8.1,0.513,0,0,0,2.3,3.2,0.707,3.7,6.6,10.4,0.5,0.5,2.3,1.9,3.3,10.5,C
Samuel Dalembert,2223,2008-09,108,52,FALSE,PHI,29,82,24.8,2.6,5.3,0.498,0,0,0,1.1,1.5,0.734,2.6,5.9,8.5,0.2,0.4,1.8,1.4,3,6.4,C
Samuel Dalembert,2223,2009-10,56,-46,TRUE,PHI,30,82,25.9,3.5,6.4,0.545,0,0,0,1.2,1.6,0.729,2.9,6.6,9.6,0.8,0.5,1.8,1.5,3.1,8.1,C
Samuel Dalembert,2223,2010-11,102,20,FALSE,SAC,31,80,24.2,3.4,7.1,0.473,0,0,0,1.4,1.9,0.73,2.7,5.6,8.2,0.8,0.5,1.5,1.7,2.8,8.1,C
Tony Parker,2225,2001-02,135,56,FALSE,SAS,20,77,29.4,3.5,8.3,0.419,0.8,2.5,0.323,1.4,2.1,0.675,0.4,2.1,2.6,4.3,1.2,0.1,2,2.2,9.2,PG
Tony Parker,2225,2002-03,79,-6,FALSE,SAS,21,82,33.8,5.9,12.7,0.464,1,3,0.337,2.7,3.5,0.755,0.4,2.2,2.6,5.3,0.9,0,2.4,2.1,15.5,PG
Tony Parker,2225,2003-04,85,30,FALSE,SAS,22,75,34.4,5.6,12.6,0.447,0.8,2.7,0.312,2.5,3.6,0.702,0.6,2.6,3.2,5.5,0.8,0.1,2.4,2,14.7,PG
Tony Parker,2225,2004-05,55,17,FALSE,SAS,23,80,34.2,6.7,14,0.482,0.5,2,0.276,2.6,4,0.65,0.6,3.1,3.7,6.1,1.2,0.1,2.7,2.1,16.6,PG
Tony Parker,2225,2005-06,38,-7,FALSE,SAS,24,80,33.9,7.8,14.2,0.548,0.1,0.5,0.306,3.2,4.5,0.707,0.5,2.8,3.3,5.8,1,0.1,3.1,2,18.9,PG
Tony Parker,2225,2006-07,45,-18,FALSE,SAS,25,77,32.5,7.4,14.2,0.52,0.2,0.5,0.395,3.6,4.5,0.783,0.4,2.8,3.2,5.5,1.1,0.1,2.5,1.8,18.6,PG
Tony Parker,2225,2007-08,63,44,FALSE,SAS,26,69,33.5,7.5,15.1,0.494,0.2,1,0.258,3.6,5,0.715,0.4,2.8,3.2,6,0.8,0.1,2.4,1.3,18.8,PG
Tony Parker,2225,2010-11,41,9,FALSE,SAS,29,78,32.4,7.1,13.7,0.519,0.3,0.9,0.357,3,3.9,0.769,0.4,2.7,3.1,6.6,1.2,0,2.6,1.7,17.5,PG
Tony Parker,2225,2011-12,32,14,FALSE,SAS,30,60,32.1,7.1,14.8,0.48,0.2,1,0.23,3.8,4.7,0.799,0.4,2.5,2.9,7.7,1,0.1,2.6,1.3,18.3,PG
Tony Parker,2225,2012-13,18,-41,FALSE,SAS,31,66,32.9,7.9,15.1,0.522,0.4,1,0.353,4.2,5,0.845,0.3,2.7,3,7.6,0.8,0.1,2.6,1.4,20.3,PG
Tony Parker,2225,2013-14,59,-42,FALSE,SAS,32,68,29.4,6.7,13.4,0.499,0.4,1,0.373,2.9,3.6,0.811,0.3,2,2.3,5.7,0.5,0.1,2.2,1.3,16.7,PG
Tony Parker,2225,2014-15,101,5,FALSE,SAS,33,68,28.7,5.9,12.2,0.486,0.6,1.3,0.427,1.9,2.4,0.783,0.2,1.7,1.9,4.9,0.6,0,2.1,1.6,14.4,PG
Tony Parker,2225,2015-16,96,-58,TRUE,SAS,34,72,27.5,4.9,9.9,0.493,0.4,0.9,0.415,1.8,2.4,0.76,0.2,2.2,2.4,5.3,0.8,0.2,1.8,1.6,11.9,PG
Mike James,2229,2002-03,168,54,FALSE,MIA,28,78,22.1,2.8,7.5,0.373,0.9,2.9,0.294,1.3,1.8,0.732,0.3,1.6,1.9,3.2,0.8,0.1,1.4,2.3,7.8,PG
Mike James,2229,2003-04,114,4,FALSE,TOT,29,81,27.1,3.4,8.1,0.414,1.3,3.5,0.377,1.3,1.6,0.811,0.3,2.5,2.9,4.2,1.2,0,1.5,1.9,9.3,PG
Mike James,2229,2004-05,110,77,FALSE,TOT,30,74,25.1,4.5,10.1,0.441,1.4,3.5,0.386,1.5,2,0.752,0.5,2.3,2.8,3.6,0.9,0.1,1.4,2.4,11.8,PG
Mike James,2229,2005-06,33,-107,TRUE,TOR,31,79,37,7.3,15.5,0.469,2.1,4.8,0.442,3.6,4.3,0.837,0.6,2.7,3.3,5.8,0.9,0,2.6,2.7,20.3,PG
Earl Watson,2248,2002-03,161,6,FALSE,MEM,24,79,17.2,2.2,4.9,0.435,0.4,1.2,0.341,0.8,1.1,0.721,0.6,1.5,2.1,2.8,1.1,0.2,1.1,1.7,5.5,PG
Earl Watson,2248,2003-04,155,17,FALSE,MEM,25,81,20.6,2.1,5.7,0.371,0.3,1.3,0.245,1.1,1.7,0.652,0.6,1.6,2.2,5,1.1,0.2,1.8,2.2,5.7,PG
Earl Watson,2248,2004-05,138,18,FALSE,MEM,26,80,22.6,3,6.9,0.426,0.7,2,0.319,1.1,1.7,0.659,0.4,1.6,2.1,4.5,1,0.2,2.1,2.3,7.7,PG
Earl Watson,2248,2005-06,120,-2,FALSE,TOT,27,70,22.5,3.1,7.3,0.43,1.6,3.9,0.404,1.1,1.6,0.676,0.3,1.9,2.3,4.1,1,0.1,1.9,2.3,8.9,PG
Earl Watson,2248,2006-07,122,27,FALSE,SEA,28,77,27.9,3.4,8.9,0.383,1.2,3.6,0.329,1.4,1.9,0.735,0.4,2,2.4,5.7,1.3,0.3,2.2,2,9.4,PG
Earl Watson,2248,2009-10,126,-58,TRUE,IND,31,79,29.4,2.8,6.6,0.426,0.7,2.3,0.288,1.5,2.1,0.71,0.7,2.4,3,5.1,1.3,0.2,2.2,2.3,7.8,PG
Chris Andersen,2365,2008-09,110,-1,FALSE,DEN,30,71,20.6,2.3,4.1,0.548,0,0.1,0.2,1.8,2.5,0.718,2.3,3.9,6.2,0.4,0.6,2.5,1,2.5,6.4,C
Chris Andersen,2365,2013-14,139,-20,TRUE,MIA,35,72,19.4,2.5,3.8,0.644,0,0.2,0.25,1.7,2.3,0.71,1.8,3.5,5.3,0.3,0.4,1.3,0.7,2.3,6.6,C
Drew Gooden,2400,2002-03,93,-10,FALSE,TOT,21,70,26.8,5.1,11.1,0.457,0.2,0.7,0.292,2.2,3,0.712,2.3,4.2,6.5,1.2,0.8,0.5,2.1,2.5,12.5,PF
Drew Gooden,2400,2003-04,103,70,FALSE,ORL,22,79,27,4.7,10.5,0.445,0.1,0.5,0.214,2.1,3.3,0.637,2,4.5,6.5,1.1,0.8,0.9,1.6,2.5,11.6,PF
Drew Gooden,2400,2004-05,33,-32,TRUE,CLE,23,82,30.8,5.7,11.5,0.492,0.1,0.3,0.179,3.1,3.8,0.81,2.5,6.7,9.2,1.6,0.9,0.9,1.6,2.8,14.4,PF
Drew Gooden,2400,2005-06,65,-9,FALSE,CLE,24,79,27.5,4.2,8.3,0.512,0,0,0.333,2.2,3.3,0.682,3,5.4,8.4,0.7,0.7,0.6,1.3,2.4,10.7,PF
Drew Gooden,2400,2006-07,74,-9,FALSE,CLE,25,80,28,4.6,9.8,0.473,0,0.1,0.167,1.8,2.5,0.714,3.3,5.2,8.5,1.1,0.9,0.4,1.4,2.6,11.1,PF
Nene,2403,2002-03,88,19,FALSE,DEN,20,80,28.2,4,7.7,0.519,0,0,0,2.5,4.3,0.578,2.6,3.5,6.1,1.9,1.6,0.8,2.3,3.7,10.5,C
Nene,2403,2008-09,30,-1,FALSE,DEN,26,77,32.6,5.6,9.2,0.604,0,0.1,0.2,3.5,4.8,0.723,2.4,5.4,7.8,1.4,1.2,1.3,1.9,3.6,14.6,C
Nene,2403,2009-10,31,-2,TRUE,DEN,27,82,33.6,5.1,8.7,0.587,0,0,0,3.6,5.1,0.704,2,5.6,7.6,2.5,1.4,1,1.5,3.4,13.8,C
Caron Butler,2406,2002-03,78,-59,FALSE,MIA,23,78,36.6,5.5,13.2,0.416,0.4,1.4,0.318,4,4.8,0.824,1.7,3.4,5.1,2.7,1.8,0.4,2.5,2.9,15.4,SF
Caron Butler,2406,2003-04,137,77,FALSE,MIA,24,68,29.8,3.5,9.3,0.38,0.1,0.6,0.238,2,2.6,0.756,1.4,3.4,4.8,1.9,1.1,0.2,1.3,2.4,9.2,SF
Caron Butler,2406,2004-05,60,14,FALSE,LAL,25,77,35.7,5.7,12.9,0.445,0.5,1.6,0.304,3.6,4.1,0.862,1.9,3.9,5.8,1.9,1.4,0.3,1.6,2.8,15.5,SF
Caron Butler,2406,2005-06,46,16,FALSE,WAS,26,75,36.1,6.6,14.5,0.455,0.5,1.6,0.342,3.9,4.4,0.87,1.5,4.7,6.2,2.5,1.7,0.2,2.3,3.2,17.6,SF
Caron Butler,2406,2006-07,30,11,FALSE,WAS,27,63,39.3,7.2,15.5,0.463,0.3,1.1,0.25,4.5,5.2,0.863,2.3,5.1,7.4,3.7,2.1,0.3,2.9,3,19.1,SF
Caron Butler,2406,2007-08,19,-3,FALSE,WAS,28,58,39.9,7.6,16.3,0.466,1.1,3.2,0.357,4.1,4.5,0.901,1.6,5.1,6.7,4.9,2.2,0.3,2.6,2.8,20.3,SF
Caron Butler,2406,2008-09,22,-43,TRUE,WAS,29,67,38.6,7.3,16.2,0.453,1,3.1,0.31,5.1,6,0.858,1.8,4.4,6.2,4.3,1.6,0.3,3.1,2.5,20.8,SF
Caron Butler,2406,2011-12,132,-25,FALSE,LAC,32,63,29.7,4.6,11.2,0.407,1.5,4.1,0.358,1.4,1.7,0.813,0.7,3,3.7,1.2,0.8,0.1,1.2,2,12,SF
Tayshaun Prince,2419,2003-04,100,42,FALSE,DET,24,82,32.9,4.1,8.8,0.467,0.7,1.9,0.363,1.3,1.7,0.766,1.1,3.6,4.8,2.3,0.8,0.8,1.5,1.8,10.3,SF
Tayshaun Prince,2419,2004-05,58,-24,FALSE,DET,25,82,37,5.7,11.7,0.487,0.6,1.7,0.341,2.7,3.3,0.807,1.6,3.7,5.3,3,0.7,0.9,1.6,2,14.7,SF
Tayshaun Prince,2419,2005-06,82,12,FALSE,DET,26,82,35.3,5.5,12.2,0.455,0.8,2.2,0.35,2.2,2.9,0.765,1.3,3,4.2,2.3,0.8,0.5,1.1,1.2,14.1,SF
Tayshaun Prince,2419,2006-07,70,-21,FALSE,DET,27,82,36.6,5.6,12.2,0.46,1,2.6,0.386,2.1,2.7,0.768,1.8,3.5,5.2,2.8,0.6,0.7,1.2,1.4,14.3,SF
Tayshaun Prince,2419,2007-08,91,24,FALSE,DET,28,82,32.9,5.1,11.5,0.448,0.6,1.8,0.363,2.3,2.9,0.768,1.3,3.5,4.9,3.3,0.5,0.4,1.1,1.1,13.2,SF
Tayshaun Prince,2419,2010-11,98,1,FALSE,DET,31,78,32.8,6.1,12.8,0.473,0.4,1.3,0.347,1.5,2.2,0.702,1,3.2,4.2,2.8,0.4,0.5,1.1,1.2,14.1,SF
Tayshaun Prince,2419,2011-12,97,-24,FALSE,DET,32,63,33.1,5.3,12.7,0.421,0.6,1.7,0.356,1.4,1.8,0.774,1.1,3.3,4.5,2.4,0.4,0.5,1.2,1.2,12.7,SF
Tayshaun Prince,2419,2012-13,121,-98,TRUE,TOT,33,82,32.1,4.4,10,0.438,0.5,1.1,0.404,1.2,1.6,0.738,0.9,3.6,4.4,2.4,0.6,0.3,1.1,1,10.4,SF
Tayshaun Prince,2419,2013-14,219,33,FALSE,MEM,34,76,25.6,2.6,6.5,0.407,0.3,0.9,0.29,0.4,0.8,0.567,0.4,2.7,3.1,1.6,0.5,0.3,0.5,0.8,6,SF
Tayshaun Prince,2419,2014-15,186,-76,FALSE,TOT,35,58,24.1,3.1,6.9,0.44,0.5,1.2,0.463,0.8,1.1,0.754,0.9,2.7,3.6,1.6,0.5,0.3,0.6,0.9,7.5,SF
John Salmons,2422,2005-06,144,20,FALSE,PHI,26,82,25.1,2.7,6.4,0.42,0.3,1.1,0.299,1.9,2.4,0.775,0.6,2.1,2.7,2.7,0.9,0.2,1.5,2.2,7.5,SF
John Salmons,2422,2006-07,124,22,FALSE,SAC,27,79,27,3,6.5,0.456,0.5,1.4,0.357,2,2.6,0.779,0.6,2.7,3.3,3.2,0.9,0.3,1.5,2.2,8.5,SF
John Salmons,2422,2007-08,102,51,FALSE,SAC,28,81,31.1,4.7,9.9,0.477,0.5,1.5,0.325,2.6,3.2,0.823,0.9,3.4,4.3,2.6,1.1,0.4,2.1,2.1,12.5,SF
John Salmons,2422,2008-09,51,-38,FALSE,TOT,29,79,37.5,6.5,13.8,0.472,1.6,3.8,0.417,3.6,4.4,0.83,0.7,3.5,4.2,3.2,1.1,0.3,2.1,2.3,18.3,SF
John Salmons,2422,2009-10,89,-16,FALSE,TOT,30,81,34.9,5.4,12.2,0.441,1.5,3.8,0.382,3.1,3.8,0.83,0.4,2.9,3.3,2.8,1.2,0.3,1.5,2,15.4,SF
John Salmons,2422,2012-13,146,-89,TRUE,SAC,33,76,30,3.2,8.1,0.399,1.3,3.5,0.371,1.1,1.4,0.773,0.4,2.3,2.7,3,0.7,0.3,1.1,1.9,8.8,SF
Roger Mason Jr.,2427,2007-08,180,45,FALSE,WAS,27,80,21.3,3.3,7.5,0.443,1.6,4.1,0.398,0.8,0.9,0.873,0.2,1.4,1.6,1.7,0.5,0.2,0.9,1.8,9.1,SG
Roger Mason Jr.,2427,2008-09,135,-55,TRUE,SAS,28,82,30.4,4.3,10,0.425,2,4.8,0.421,1.3,1.4,0.89,0.2,2.9,3.1,2.1,0.5,0.1,1.2,2,11.8,SG
