PLAYER_ID,SEASON_ID,RANK_PG_EFF
201586,2018-19,50.0
201586,2019-20,57.0
201586,2020-21,
201586,2021-22,
201586,2022-23,
2738,2004-05,79.0
2738,2005-06,53.0
2738,2006-07,32.0
2738,2007-08,32.0
2738,2008-09,24.0
2738,2009-10,28.0
2738,2010-11,38.0
2738,2011-12,39.0
2738,2012-13,60.0
2738,2013-14,89.0
2738,2014-15,143.0
2738,2015-16,127.0
2738,2016-17,102.0
2738,2017-18,153.0
2738,2018-19,146.0
2738,2019-20,
2738,2020-21,199.0
2738,2021-22,
2738,2022-23,
101141,2006-07,
101141,2009-10,108.0
101141,2010-11,
101141,2011-12,42.0
101141,2012-13,63.0
101141,2013-14,
101141,2014-15,118.0
101141,2015-16,128.0
101141,2016-17,96.0
101141,2017-18,101.0
101141,2018-19,197.0
101141,2019-20,187.0
101141,2020-21,
204060,2014-15,231.0
204060,2015-16,258.0
204060,2016-17,165.0
204060,2017-18,69.0
204060,2018-19,81.0
204060,2019-20,110.0
204060,2020-21,78.0
204060,2021-22,
204060,2022-23,
201281,2017-18,
201281,2018-19,
101127,2005-06,156.0
101127,2006-07,87.0
101127,2007-08,139.0
101127,2008-09,101.0
101127,2009-10,98.0
101127,2010-11,162.0
101127,2011-12,
101127,2012-13,78.0
101127,2013-14,152.0
101127,2014-15,107.0
101127,2015-16,
101127,2016-17,
101127,2017-18,147.0
1536,2000-01,155.0
1536,2001-02,
1536,2002-03,112.0
1536,2003-04,64.0
1536,2004-05,
1536,2005-06,83.0
1536,2006-07,84.0
1536,2007-08,65.0
1536,2008-09,28.0
1536,2009-10,52.0
1536,2010-11,79.0
1536,2011-12,
1536,2012-13,
1536,2013-14,
2544,2003-04,31.0
2544,2004-05,2.0
2544,2005-06,2.0
2544,2006-07,5.0
2544,2007-08,1.0
2544,2008-09,1.0
2544,2009-10,1.0
2544,2010-11,1.0
2544,2011-12,1.0
2544,2012-13,1.0
2544,2013-14,3.0
2544,2014-15,7.0
2544,2015-16,5.0
2544,2016-17,4.0
2544,2017-18,2.0
2544,2018-19,
2544,2019-20,5.0
2544,2020-21,
2544,2021-22,
2544,2022-23,7.0
2229,2001-02,
2229,2002-03,168.0
2229,2003-04,114.0
2229,2004-05,110.0
2229,2005-06,33.0
2229,2006-07,140.0
2229,2007-08,
2229,2008-09,
2229,2009-10,
2229,2011-12,
2229,2012-13,
2229,2013-14,
1712,1998-99,118.0
1712,1999-00,
1712,2000-01,24.0
1712,2001-02,49.0
1712,2002-03,24.0
1712,2003-04,55.0
1712,2004-05,38.0
1712,2005-06,28.0
1712,2006-07,36.0
1712,2007-08,25.0
1712,2008-09,16.0
1712,2009-10,44.0
1712,2010-11,
1712,2011-12,58.0
1712,2012-13,135.0
1712,2013-14,
2744,2004-05,146.0
2744,2005-06,
2744,2006-07,29.0
2744,2007-08,12.0
2744,2008-09,
2744,2009-10,29.0
2744,2010-11,18.0
2744,2011-12,9.0
2744,2012-13,17.0
2744,2013-14,11.0
2744,2014-15,30.0
2744,2015-16,
2744,2016-17,173.0
2744,2017-18,
2210,2001-02,133.0
2210,2002-03,47.0
2210,2003-04,30.0
2210,2004-05,
2210,2005-06,25.0
2210,2006-07,
2210,2007-08,55.0
2210,2008-09,60.0
2210,2009-10,107.0
2210,2010-11,123.0
2210,2011-12,137.0
2210,2012-13,
2210,2013-14,172.0
2210,2014-15,246.0
2210,2015-16,253.0
2210,2016-17,239.0
2210,2017-18,
201949,2009-10,
201949,2010-11,
201949,2011-12,98.0
201949,2012-13,
201949,2013-14,
201949,2014-15,138.0
201949,2015-16,
201949,2016-17,77.0
201949,2017-18,82.0
201949,2018-19,
201949,2019-20,
201949,2020-21,177.0
201949,2021-22,195.0
201949,2022-23,
2207,2001-02,149.0
2207,2002-03,141.0
2207,2003-04,66.0
2207,2004-05,49.0
2207,2005-06,32.0
2207,2006-07,37.0
2207,2007-08,40.0
2207,2008-09,29.0
2207,2009-10,36.0
2207,2010-11,61.0
2207,2011-12,46.0
2207,2012-13,90.0
2207,2013-14,91.0
2207,2014-15,74.0
2207,2015-16,112.0
2207,2016-17,174.0
2207,2017-18,
2207,2021-22,
2563,2003-04,
2563,2004-05,
2563,2005-06,180.0
2563,2006-07,186.0
2563,2007-08,
2563,2008-09,194.0
2563,2009-10,149.0
2563,2010-11,
2563,2011-12,185.0
2563,2012-13,198.0
2563,2014-15,
2563,2015-16,
2563,2016-17,
2592,2003-04,
2592,2004-05,184.0
2592,2005-06,126.0
2592,2006-07,189.0
2592,2007-08,
2592,2008-09,
2592,2009-10,
2592,2010-11,188.0
2592,2011-12,
2592,2012-13,
2592,2013-14,
2592,2014-15,
2592,2015-16,
2592,2016-17,
201599,2008-09,
201599,2009-10,177.0
201599,2010-11,104.0
201599,2011-12,60.0
201599,2012-13,89.0
201599,2013-14,16.0
201599,2014-15,10.0
201599,2015-16,14.0
201599,2016-17,20.0
201599,2017-18,13.0
201599,2018-19,29.0
201599,2019-20,58.0
201599,2020-21,83.0
201599,2021-22,
201599,2022-23,
2549,2003-04,146.0
2549,2004-05,
2549,2005-06,47.0
2549,2006-07,83.0
2549,2007-08,17.0
2549,2008-09,
2549,2009-10,37.0
2549,2010-11,
2549,2011-12,
2549,2012-13,
2549,2013-14,
2549,2014-15,126.0
2549,2015-16,
467,1994-95,56.0
467,1995-96,23.0
467,1996-97,
467,1997-98,24.0
467,1998-99,5.0
467,1999-00,14.0
467,2000-01,17.0
467,2001-02,18.0
467,2002-03,13.0
467,2003-04,19.0
467,2004-05,21.0
467,2005-06,18.0
467,2006-07,19.0
467,2007-08,28.0
467,2008-09,31.0
467,2009-10,33.0
467,2010-11,72.0
467,2011-12,
467,2012-13,119.0
1905,2001-02,87.0
1905,2002-03,54.0
1905,2003-04,12.0
1905,2004-05,
1905,2005-06,15.0
1905,2006-07,90.0
1905,2007-08,73.0
1905,2008-09,
1905,2009-10,
1905,2010-11,
1905,2012-13,57.0
1905,2013-14,
1905,2014-15,
2594,2003-04,195.0
2594,2004-05,88.0
2594,2005-06,102.0
2594,2006-07,106.0
2594,2007-08,163.0
2594,2008-09,147.0
2594,2009-10,
2594,2010-11,171.0
2594,2011-12,149.0
2594,2012-13,96.0
2594,2013-14,80.0
2594,2014-15,76.0
2594,2015-16,158.0
2594,2016-17,157.0
2594,2017-18,181.0
2594,2018-19,222.0
2594,2019-20,229.0
201584,2008-09,166.0
201584,2009-10,114.0
201584,2010-11,168.0
201584,2011-12,124.0
201584,2012-13,156.0
201584,2013-14,166.0
201584,2014-15,163.0
201584,2015-16,162.0
201584,2016-17,119.0
201584,2017-18,121.0
201584,2018-19,
201584,2019-20,
101135,2005-06,
101135,2006-07,
101135,2007-08,66.0
101135,2008-09,11.0
101135,2009-10,3.0
101135,2010-11,20.0
101135,2011-12,11.0
101135,2012-13,5.0
101135,2013-14,19.0
101135,2014-15,
101135,2015-16,
101135,2016-17,126.0
1740,1998-99,
1740,1999-00,147.0
1740,2000-01,51.0
1740,2001-02,37.0
1740,2002-03,40.0
1740,2003-04,44.0
1740,2004-05,39.0
1740,2005-06,34.0
1740,2006-07,23.0
1740,2007-08,60.0
1740,2008-09,44.0
1740,2009-10,99.0
1740,2010-11,
1740,2011-12,
1740,2012-13,
1740,2013-14,244.0
2733,2004-05,
2733,2005-06,
2733,2006-07,
2733,2008-09,
2733,2009-10,
2733,2010-11,173.0
2733,2011-12,171.0
2733,2012-13,
2733,2013-14,138.0
2733,2014-15,195.0
2733,2015-16,178.0
2733,2016-17,227.0
2733,2017-18,223.0
2733,2018-19,243.0
201577,2008-09,
201577,2009-10,
201577,2010-11,
201577,2011-12,169.0
201577,2012-13,82.0
201577,2013-14,45.0
201577,2014-15,84.0
201577,2015-16,69.0
201577,2016-17,99.0
201577,2017-18,109.0
201577,2018-19,144.0
201577,2019-20,243.0
201577,2020-21,148.0
201577,2021-22,
201577,2022-23,
201567,2008-09,75.0
201567,2009-10,
201567,2010-11,2.0
201567,2011-12,2.0
201567,2012-13,
201567,2013-14,2.0
201567,2014-15,26.0
201567,2015-16,34.0
201567,2016-17,25.0
201567,2017-18,21.0
201567,2018-19,
201567,2019-20,31.0
201567,2020-21,
201567,2021-22,66.0
201567,2022-23,128.0
200768,2006-07,
200768,2007-08,133.0
200768,2008-09,149.0
200768,2009-10,
200768,2010-11,53.0
200768,2011-12,
200768,2012-13,62.0
200768,2013-14,24.0
200768,2014-15,29.0
200768,2015-16,19.0
200768,2016-17,21.0
200768,2017-18,25.0
200768,2018-19,43.0
200768,2019-20,29.0
200768,2020-21,
200768,2021-22,46.0
200768,2022-23,79.0
101249,2005-06,
101249,2006-07,
101249,2010-11,
101249,2011-12,
101249,2012-13,
101249,2013-14,
101249,2014-15,
101249,2016-17,
1894,1999-00,168.0
1894,2000-01,
1894,2001-02,
1894,2002-03,74.0
1894,2003-04,29.0
1894,2004-05,26.0
1894,2005-06,
1894,2006-07,58.0
1894,2007-08,43.0
1894,2008-09,
1894,2009-10,43.0
1894,2010-11,
1894,2011-12,
1894,2012-13,
101133,2007-08,
101133,2009-10,
101133,2010-11,
101133,2011-12,154.0
101133,2012-13,183.0
101133,2013-14,232.0
101133,2014-15,196.0
101133,2015-16,76.0
101133,2016-17,
101133,2017-18,212.0
101133,2018-19,
101133,2019-20,
1890,1999-00,
1890,2000-01,11.0
1890,2001-02,13.0
1890,2002-03,9.0
1890,2003-04,10.0
1890,2004-05,5.0
1890,2005-06,3.0
1890,2006-07,12.0
1890,2007-08,18.0
1890,2008-09,42.0
1890,2009-10,80.0
1890,2010-11,78.0
1890,2011-12,61.0
1890,2012-13,42.0
1890,2013-14,86.0
1890,2014-15,
1626246,2015-16,
1626246,2016-17,
1626246,2017-18,
1626246,2018-19,161.0
1626246,2019-20,
1626246,2020-21,
1626246,2021-22,
1626246,2022-23,
2030,2000-01,68.0
2030,2001-02,69.0
2030,2002-03,34.0
2030,2003-04,21.0
2030,2004-05,43.0
2030,2005-06,
2030,2006-07,
2030,2007-08,79.0
2030,2008-09,85.0
2030,2009-10,
2030,2010-11,
2030,2011-12,
2030,2012-13,
2030,2013-14,
2030,2014-15,
2755,2004-05,
2755,2005-06,103.0
2755,2006-07,44.0
2755,2007-08,35.0
2755,2008-09,
2755,2009-10,
2755,2010-11,42.0
2755,2011-12,
2755,2012-13,111.0
2755,2013-14,79.0
2755,2014-15,
2755,2015-16,
2427,2002-03,
2427,2003-04,
2427,2006-07,
2427,2007-08,180.0
2427,2008-09,135.0
2427,2009-10,190.0
2427,2010-11,
2427,2011-12,
2427,2012-13,
2427,2013-14,
202083,2009-10,152.0
202083,2010-11,98.0
202083,2011-12,86.0
202083,2012-13,93.0
202083,2013-14,75.0
202083,2014-15,70.0
202083,2015-16,138.0
202083,2016-17,112.0
202083,2017-18,122.0
202083,2018-19,163.0
202083,2019-20,224.0
202083,2020-21,232.0
202083,2021-22,
202083,2022-23,
201601,2008-09,133.0
201601,2009-10,136.0
201601,2010-11,138.0
201601,2011-12,
201601,2012-13,
201601,2013-14,252.0
201601,2014-15,164.0
201601,2015-16,263.0
201601,2016-17,224.0
201601,2017-18,191.0
201601,2018-19,
201601,2019-20,
1626257,2015-16,
1626257,2016-17,221.0
1626257,2017-18,206.0
1626257,2018-19,
101139,2005-06,
101139,2006-07,
101139,2007-08,
101139,2008-09,162.0
101139,2009-10,
101139,2010-11,128.0
101139,2011-12,
101139,2012-13,
101139,2013-14,
101139,2014-15,150.0
101139,2015-16,171.0
101139,2016-17,163.0
101139,2017-18,207.0
101139,2018-19,
101139,2019-20,
101139,2021-22,
1889,1999-00,87.0
1889,2000-01,36.0
1889,2001-02,12.0
1889,2002-03,62.0
1889,2003-04,40.0
1889,2004-05,46.0
1889,2005-06,42.0
1889,2006-07,49.0
1889,2007-08,50.0
1889,2008-09,38.0
1889,2009-10,75.0
1889,2010-11,59.0
1889,2011-12,76.0
1889,2012-13,94.0
1889,2013-14,197.0
1889,2014-15,225.0
1889,2015-16,
2034,2000-01,108.0
2034,2001-02,79.0
2034,2002-03,75.0
2034,2003-04,
2034,2004-05,80.0
2034,2005-06,63.0
2034,2006-07,43.0
2034,2007-08,58.0
2034,2008-09,73.0
2034,2009-10,
2034,2010-11,
2034,2011-12,
2034,2012-13,
2034,2013-14,200.0
2034,2014-15,
2034,2015-16,
2034,2016-17,
201988,2009-10,
201988,2010-11,
201988,2011-12,
201988,2012-13,
201988,2013-14,159.0
201988,2014-15,
201988,2015-16,191.0
201988,2016-17,164.0
201988,2017-18,179.0
201988,2018-19,170.0
201988,2019-20,179.0
201988,2020-21,175.0
201988,2021-22,174.0
201988,2022-23,
200794,2006-07,132.0
200794,2007-08,121.0
200794,2008-09,41.0
200794,2009-10,64.0
200794,2010-11,23.0
200794,2011-12,15.0
200794,2012-13,39.0
200794,2013-14,20.0
200794,2014-15,21.0
200794,2015-16,16.0
200794,2016-17,35.0
200794,2017-18,
200794,2018-19,68.0
200794,2019-20,
200794,2020-21,126.0
200794,2021-22,
1737,1998-99,
1737,1999-00,
1737,2000-01,
1737,2001-02,99.0
1737,2002-03,
1737,2003-04,123.0
1737,2004-05,91.0
1737,2005-06,137.0
1737,2006-07,
1737,2007-08,130.0
1737,2008-09,
1737,2009-10,
1737,2010-11,151.0
1737,2011-12,188.0
1737,2012-13,
1737,2013-14,258.0
1737,2014-15,
1737,2015-16,
202693,2011-12,152.0
202693,2012-13,142.0
202693,2013-14,71.0
202693,2014-15,58.0
202693,2015-16,123.0
202693,2016-17,75.0
202693,2017-18,93.0
202693,2018-19,158.0
202693,2019-20,181.0
202693,2020-21,195.0
202693,2021-22,
202693,2022-23,
202694,2011-12,
202694,2012-13,173.0
202694,2013-14,163.0
202694,2014-15,135.0
202694,2015-16,90.0
202694,2016-17,106.0
202694,2017-18,
202694,2018-19,89.0
202694,2019-20,89.0
202694,2020-21,116.0
202694,2021-22,
202694,2022-23,107.0
2211,2001-02,171.0
2211,2002-03,42.0
2211,2003-04,
2211,2004-05,37.0
2211,2005-06,41.0
2211,2006-07,
2211,2007-08,76.0
2211,2008-09,15.0
2211,2009-10,26.0
2211,2010-11,
2211,2011-12,180.0
2211,2012-13,
959,1996-97,
959,1997-98,130.0
959,1998-99,127.0
959,1999-00,
959,2000-01,43.0
959,2001-02,29.0
959,2002-03,25.0
959,2003-04,32.0
959,2004-05,15.0
959,2005-06,12.0
959,2006-07,10.0
959,2007-08,21.0
959,2008-09,25.0
959,2009-10,18.0
959,2010-11,21.0
959,2011-12,31.0
959,2012-13,
959,2013-14,
2749,2004-05,136.0
2749,2005-06,
2749,2006-07,108.0
2749,2007-08,
2749,2008-09,
2749,2009-10,
2749,2010-11,89.0
2749,2011-12,81.0
2749,2012-13,
2749,2013-14,87.0
2749,2014-15,183.0
2749,2015-16,
2749,2016-17,136.0
2749,2017-18,
2403,2002-03,88.0
2403,2003-04,69.0
2403,2004-05,
2403,2005-06,
2403,2006-07,
2403,2007-08,
2403,2008-09,30.0
2403,2009-10,31.0
2403,2010-11,33.0
2403,2011-12,
2403,2012-13,
2403,2013-14,
2403,2014-15,114.0
2403,2015-16,
2403,2016-17,137.0
2403,2017-18,
2403,2018-19,
201149,2007-08,135.0
201149,2008-09,97.0
201149,2009-10,
201149,2010-11,
201149,2011-12,34.0
201149,2012-13,15.0
201149,2013-14,13.0
201149,2014-15,46.0
201149,2015-16,
201149,2016-17,
201149,2017-18,
201149,2018-19,
201149,2019-20,
200779,2006-07,
200779,2007-08,
200779,2008-09,189.0
200779,2009-10,
200779,2010-11,
200779,2011-12,
200779,2012-13,185.0
200779,2013-14,
200779,2014-15,
200779,2015-16,
200779,2016-17,
1717,1998-99,162.0
1717,1999-00,32.0
1717,2000-01,9.0
1717,2001-02,5.0
1717,2002-03,6.0
1717,2003-04,5.0
1717,2004-05,3.0
1717,2005-06,6.0
1717,2006-07,3.0
1717,2007-08,7.0
1717,2008-09,5.0
1717,2009-10,8.0
1717,2010-11,10.0
1717,2011-12,21.0
1717,2012-13,
1717,2013-14,17.0
1717,2014-15,45.0
1717,2015-16,38.0
1717,2016-17,
1717,2017-18,83.0
1717,2018-19,
979,1996-97,
979,1997-98,
979,1998-99,
979,1999-00,195.0
979,2000-01,47.0
979,2001-02,17.0
979,2002-03,10.0
979,2003-04,13.0
979,2004-05,
979,2005-06,
979,2006-07,28.0
979,2007-08,
979,2008-09,77.0
979,2009-10,58.0
979,2010-11,
979,2011-12,
979,2012-13,
979,2013-14,
1885,1999-00,30.0
1885,2000-01,29.0
1885,2001-02,
1885,2002-03,
1885,2003-04,20.0
1885,2004-05,24.0
1885,2005-06,16.0
1885,2006-07,27.0
1885,2007-08,24.0
1885,2008-09,52.0
1885,2009-10,46.0
1885,2010-11,32.0
1885,2011-12,
1885,2012-13,150.0
2731,2004-05,35.0
2731,2005-06,
2731,2006-07,20.0
2731,2007-08,46.0
2731,2008-09,40.0
2731,2009-10,63.0
2731,2010-11,58.0
2731,2011-12,
2731,2012-13,77.0
2731,2017-18,
2585,2003-04,
2585,2004-05,135.0
2585,2005-06,66.0
2585,2006-07,77.0
2585,2007-08,
2585,2008-09,152.0
2585,2009-10,186.0
2585,2010-11,183.0
2585,2011-12,67.0
2585,2012-13,
2585,2013-14,
2585,2014-15,103.0
2585,2015-16,66.0
2585,2016-17,130.0
2585,2017-18,174.0
2585,2018-19,228.0
2457,2002-03,
2457,2003-04,
2457,2004-05,
2457,2005-06,
2457,2006-07,164.0
2457,2007-08,197.0
2457,2009-10,
2457,2011-12,
2457,2012-13,
2457,2013-14,
2457,2014-15,
202951,2011-12,
202951,2012-13,
202951,2019-20,
2225,2001-02,135.0
2225,2002-03,79.0
2225,2003-04,85.0
2225,2004-05,55.0
2225,2005-06,38.0
2225,2006-07,45.0
2225,2007-08,63.0
2225,2008-09,19.0
2225,2009-10,
2225,2010-11,41.0
2225,2011-12,32.0
2225,2012-13,18.0
2225,2013-14,59.0
2225,2014-15,101.0
2225,2015-16,96.0
2225,2016-17,154.0
2225,2017-18,
2225,2018-19,
101108,2005-06,20.0
101108,2006-07,26.0
101108,2007-08,3.0
101108,2008-09,2.0
101108,2009-10,
101108,2010-11,12.0
101108,2011-12,5.0
101108,2012-13,7.0
101108,2013-14,5.0
101108,2014-15,5.0
101108,2015-16,8.0
101108,2016-17,16.0
101108,2017-18,
101108,2018-19,36.0
101108,2019-20,28.0
101108,2020-21,26.0
101108,2021-22,18.0
101108,2022-23,
2570,2003-04,
2570,2004-05,
2570,2005-06,
2570,2006-07,154.0
2570,2007-08,119.0
2570,2008-09,84.0
2570,2009-10,81.0
2570,2010-11,
2570,2011-12,128.0
2570,2012-13,145.0
2570,2013-14,217.0
2570,2014-15,247.0
2570,2015-16,
2570,2017-18,
1718,1998-99,35.0
1718,1999-00,26.0
1718,2000-01,21.0
1718,2001-02,9.0
1718,2002-03,11.0
1718,2003-04,18.0
1718,2004-05,14.0
1718,2005-06,10.0
1718,2006-07,
1718,2007-08,34.0
1718,2008-09,32.0
1718,2009-10,49.0
1718,2010-11,28.0
1718,2011-12,30.0
1718,2012-13,29.0
1718,2013-14,82.0
1718,2014-15,110.0
1718,2015-16,244.0
1718,2016-17,
101179,2005-06,
101179,2006-07,
101179,2007-08,
101179,2008-09,
101179,2009-10,
101179,2010-11,
101179,2011-12,
101179,2012-13,
101179,2013-14,
101179,2014-15,
101179,2015-16,234.0
101179,2016-17,
203143,2012-13,182.0
203143,2013-14,195.0
203143,2014-15,234.0
203143,2015-16,257.0
2419,2002-03,
2419,2003-04,100.0
2419,2004-05,58.0
2419,2005-06,82.0
2419,2006-07,70.0
2419,2007-08,91.0
2419,2008-09,67.0
2419,2009-10,
2419,2010-11,98.0
2419,2011-12,97.0
2419,2012-13,121.0
2419,2013-14,219.0
2419,2014-15,186.0
2419,2015-16,262.0
2038,2000-01,
2038,2001-02,177.0
2038,2002-03,
2038,2003-04,
2038,2004-05,83.0
2038,2005-06,
2038,2006-07,
2038,2007-08,115.0
2038,2008-09,104.0
2038,2009-10,
2038,2010-11,
2038,2011-12,
2038,2012-13,
2216,2001-02,
2216,2002-03,128.0
2216,2003-04,14.0
2216,2004-05,
2216,2005-06,54.0
2216,2006-07,18.0
2216,2007-08,44.0
2216,2008-09,
2216,2009-10,10.0
2216,2010-11,9.0
2216,2011-12,
2216,2012-13,32.0
2216,2013-14,28.0
2216,2014-15,24.0
2216,2015-16,53.0
2216,2016-17,74.0
2216,2017-18,67.0
200755,2006-07,
200755,2007-08,
200755,2008-09,
200755,2009-10,156.0
200755,2010-11,
200755,2011-12,117.0
200755,2012-13,101.0
200755,2013-14,
200755,2014-15,98.0
200755,2015-16,105.0
200755,2016-17,128.0
200755,2017-18,76.0
200755,2018-19,88.0
200755,2019-20,118.0
200755,2020-21,
2202,2001-02,96.0
2202,2002-03,85.0
2202,2003-04,50.0
2202,2004-05,31.0
2202,2005-06,31.0
2202,2006-07,
2202,2007-08,39.0
2202,2008-09,64.0
2202,2009-10,66.0
2202,2010-11,90.0
2202,2011-12,
2202,2012-13,
2202,2014-15,
2047,2000-01,160.0
2047,2001-02,107.0
2047,2002-03,
2047,2003-04,78.0
2047,2004-05,72.0
2047,2005-06,
2047,2006-07,
2047,2007-08,
2047,2008-09,144.0
2047,2009-10,124.0
2047,2010-11,
2047,2011-12,
2047,2012-13,
2557,2003-04,
2557,2004-05,100.0
2557,2005-06,62.0
2557,2006-07,111.0
2557,2007-08,
2557,2008-09,119.0
2557,2009-10,122.0
2557,2010-11,91.0
2557,2011-12,75.0
2557,2012-13,109.0
2557,2013-14,237.0
2557,2014-15,
200765,2006-07,138.0
200765,2007-08,89.0
200765,2008-09,37.0
200765,2009-10,25.0
200765,2010-11,37.0
200765,2011-12,28.0
200765,2012-13,
200765,2013-14,
200765,2014-15,68.0
200765,2015-16,26.0
200765,2016-17,93.0
200765,2017-18,68.0
200765,2018-19,
200765,2019-20,
200765,2020-21,
200765,2021-22,
201565,2008-09,48.0
201565,2009-10,40.0
201565,2010-11,11.0
201565,2011-12,
201565,2013-14,
201565,2014-15,
201565,2015-16,100.0
201565,2016-17,62.0
201565,2017-18,
201565,2018-19,
201565,2019-20,68.0
201565,2020-21,
201565,2021-22,
201565,2022-23,
2422,2002-03,
2422,2003-04,180.0
2422,2004-05,
2422,2005-06,144.0
2422,2006-07,124.0
2422,2007-08,102.0
2422,2008-09,51.0
2422,2009-10,89.0
2422,2010-11,105.0
2422,2011-12,
2422,2012-13,146.0
2422,2013-14,235.0
2422,2014-15,
2449,2007-08,105.0
2449,2008-09,46.0
2449,2009-10,42.0
2449,2010-11,30.0
2449,2011-12,56.0
2449,2012-13,70.0
2449,2013-14,184.0
2449,2014-15,116.0
2449,2015-16,163.0
2449,2016-17,
200757,2006-07,196.0
200757,2007-08,
200757,2008-09,
200757,2009-10,142.0
200757,2010-11,143.0
200757,2011-12,
200757,2012-13,122.0
200757,2013-14,181.0
200757,2014-15,
200757,2015-16,154.0
200757,2016-17,144.0
200757,2017-18,
200757,2018-19,
200757,2019-20,
202397,2010-11,
202397,2011-12,
202397,2012-13,
202397,2013-14,240.0
202397,2014-15,
202397,2015-16,79.0
202397,2016-17,127.0
202397,2017-18,116.0
202397,2018-19,
202397,2019-20,117.0
202397,2020-21,
202397,2021-22,198.0
202397,2022-23,
2747,2004-05,164.0
2747,2005-06,
2747,2006-07,
2747,2007-08,148.0
2747,2008-09,98.0
2747,2009-10,113.0
2747,2010-11,109.0
2747,2011-12,
2747,2012-13,58.0
2747,2013-14,104.0
2747,2014-15,125.0
2747,2015-16,140.0
2747,2016-17,
2747,2017-18,193.0
2747,2018-19,
2747,2019-20,
201160,2007-08,204.0
201160,2009-10,
201160,2010-11,194.0
201160,2011-12,
201160,2012-13,
201160,2013-14,
201160,2014-15,180.0
201160,2015-16,205.0
201160,2016-17,214.0
201160,2017-18,
201160,2018-19,
711,1995-96,81.0
711,1996-97,76.0
711,1997-98,93.0
711,1998-99,
711,1999-00,36.0
711,2000-01,27.0
711,2001-02,47.0
711,2002-03,41.0
711,2003-04,
711,2004-05,
711,2005-06,
711,2006-07,
711,2007-08,
711,2008-09,
711,2009-10,
711,2010-11,
711,2011-12,
711,2012-13,
2405,2002-03,58.0
2405,2003-04,23.0
2405,2004-05,4.0
2405,2005-06,
2405,2006-07,13.0
2405,2007-08,2.0
2405,2008-09,
2405,2009-10,11.0
2405,2010-11,8.0
2405,2011-12,
2405,2012-13,
2405,2013-14,117.0
2405,2014-15,97.0
2405,2015-16,
201952,2009-10,199.0
201952,2010-11,190.0
201952,2011-12,63.0
201952,2012-13,61.0
201952,2013-14,57.0
201952,2014-15,40.0
201952,2015-16,62.0
201952,2016-17,40.0
201952,2017-18,46.0
201952,2018-19,
201952,2019-20,127.0
201952,2020-21,208.0
202066,2009-10,
202066,2010-11,
202066,2012-13,
202066,2013-14,259.0
202066,2014-15,
202066,2015-16,210.0
202066,2016-17,167.0
202066,2017-18,199.0
202066,2018-19,205.0
202066,2019-20,166.0
202066,2020-21,186.0
202066,2021-22,221.0
202066,2022-23,
1891,1999-00,152.0
1891,2000-01,57.0
1891,2001-02,36.0
1891,2002-03,30.0
1891,2003-04,56.0
1891,2004-05,66.0
1891,2005-06,61.0
1891,2006-07,54.0
1891,2007-08,86.0
1891,2008-09,55.0
1891,2009-10,88.0
1891,2010-11,101.0
1891,2011-12,84.0
1891,2012-13,144.0
1891,2013-14,
1891,2014-15,218.0
1891,2015-16,254.0
1891,2016-17,255.0
1891,2017-18,
202738,2011-12,87.0
202738,2012-13,98.0
202738,2013-14,32.0
202738,2014-15,78.0
202738,2015-16,36.0
202738,2016-17,17.0
202738,2017-18,
202738,2018-19,
202738,2019-20,
202738,2020-21,
202738,2021-22,
703,1995-96,129.0
703,1996-97,
703,1997-98,
703,1998-99,126.0
703,1999-00,116.0
703,2000-01,77.0
703,2001-02,42.0
703,2002-03,43.0
703,2003-04,59.0
703,2004-05,36.0
703,2005-06,
703,2006-07,
703,2007-08,109.0
703,2008-09,156.0
703,2009-10,185.0
703,2010-11,
703,2011-12,
703,2012-13,
2224,2001-02,88.0
2224,2002-03,87.0
2224,2003-04,
2224,2004-05,
2224,2005-06,
2224,2006-07,81.0
2224,2007-08,
2224,2009-10,
2224,2011-12,
2224,2012-13,
2224,2013-14,
201229,2008-09,
201229,2009-10,
201229,2010-11,
201229,2011-12,
201229,2012-13,
201229,2013-14,218.0
201229,2014-15,226.0
201229,2015-16,238.0
201229,2016-17,194.0
201229,2017-18,173.0
201229,2018-19,248.0
201229,2019-20,254.0
201229,2020-21,
200782,2006-07,
200782,2012-13,151.0
200782,2013-14,98.0
200782,2014-15,102.0
200782,2015-16,117.0
200782,2016-17,141.0
200782,2017-18,171.0
200782,2018-19,136.0
200782,2019-20,134.0
200782,2020-21,210.0
200782,2021-22,128.0
200782,2022-23,225.0
2045,2000-01,172.0
2045,2001-02,118.0
2045,2002-03,
2045,2003-04,121.0
2045,2004-05,
2045,2005-06,64.0
2045,2006-07,98.0
2045,2007-08,37.0
2045,2008-09,54.0
2045,2009-10,95.0
2045,2010-11,96.0
2045,2011-12,103.0
2045,2012-13,
2045,2013-14,
2045,2014-15,264.0
2757,2004-05,185.0
2757,2005-06,
2757,2006-07,196.0
2757,2007-08,103.0
2757,2008-09,117.0
2757,2009-10,86.0
2757,2010-11,62.0
2757,2011-12,164.0
2757,2012-13,
2757,2013-14,
2757,2014-15,193.0
2757,2015-16,
2757,2016-17,
2760,2004-05,
2760,2005-06,
2760,2006-07,118.0
2760,2007-08,
2760,2008-09,102.0
2760,2009-10,74.0
2760,2010-11,
2760,2011-12,
2760,2012-13,
2760,2013-14,55.0
2760,2014-15,
2760,2015-16,
2760,2016-17,
2760,2020-21,
